# wavelength[nm] Qabs--0.0nm[1] Qabs--9.0nm[1] Qabs--17.0nm[1] Qabs--26.0nm[1] Qabs--35.0nm[1] Qabs--CeO2 Solar Irradiance[W/m^2/nm] BB intensity@1300K[W/m^2/nm]
2.984153461217681524e+02 1.038073062896728516e+00 1.581391036510467529e+00 1.663740992546081543e+00 1.587934017181396484e+00 1.567399263381958008e+00 1.791192173957824707e+00 1.373786572143432074e-04 3.774940806054929866e-09
2.991826522101752062e+02 1.031827628612518311e+00 1.580603539943695068e+00 1.659958243370056152e+00 1.580999255180358887e+00 1.559376478195190430e+00 1.791445016860961914e+00 2.655618932443779196e-04 4.099119224411857593e-09
2.999499582985821462e+02 1.025634199380874634e+00 1.579726994037628174e+00 1.655928373336791992e+00 1.573858499526977539e+00 1.551110267639160156e+00 1.791015505790710449e+00 4.480581234361945189e-04 4.449115160621941370e-09
3.007172643869891431e+02 1.019492179155349731e+00 1.578766942024230957e+00 1.651669144630432129e+00 1.566536068916320801e+00 1.542625427246093750e+00 1.789935231208801270e+00 7.229340450375259554e-04 4.826818668008420975e-09
3.014845704753961400e+02 1.013400554656982422e+00 1.576531827449798584e+00 1.648424029350280762e+00 1.560944080352783203e+00 1.535573720932006836e+00 1.786828041076660156e+00 1.307730458715599363e-03 5.234245527330604552e-09
3.022518765638031937e+02 1.007358759641647339e+00 1.573634147644042969e+00 1.645753145217895508e+00 1.556315898895263672e+00 1.529328703880310059e+00 1.782638072967529297e+00 1.826754795663074801e-03 5.673544725690492419e-09
3.030191826522101906e+02 1.001365810632705688e+00 1.570806205272674561e+00 1.643038988113403320e+00 1.551688432693481445e+00 1.523097872734069824e+00 1.778383135795593262e+00 3.774296914095131954e-03 6.147006323982904840e-09
3.037864887406171874e+02 9.954208731651306152e-01 1.568044424057006836e+00 1.640277743339538574e+00 1.547061085700988770e+00 1.516886353492736816e+00 1.774065136909484863e+00 4.972225104253535748e-03 6.657069729851446515e-09
3.045537948290241843e+02 9.895234405994415283e-01 1.565345108509063721e+00 1.637465476989746094e+00 1.542433381080627441e+00 1.510699033737182617e+00 1.769685149192810059e+00 6.732826855713050680e-03 7.206332393686455685e-09
3.053211009174311812e+02 9.836724996566772461e-01 1.562702357769012451e+00 1.634588241577148438e+00 1.537789344787597656e+00 1.504523277282714844e+00 1.765226006507873535e+00 9.737893577981540302e-03 7.797558945792523255e-09
3.060884070058382349e+02 9.778671562671661377e-01 1.558053910732269287e+00 1.631670951843261719e+00 1.532865762710571289e+00 1.497753500938415527e+00 1.755924582481384277e+00 1.040072226855718630e-02 8.433690793454071799e-09
3.068557130942452318e+02 9.721067845821380615e-01 1.553779304027557373e+00 1.629046201705932617e+00 1.528220891952514648e+00 1.491480350494384766e+00 1.747523903846740723e+00 1.418462552126767418e-02 9.117856197240626201e-09
3.076230191826522287e+02 9.689708948135375977e-01 1.551001131534576416e+00 1.626769900321960449e+00 1.523543715476989746e+00 1.485307574272155762e+00 1.740023255348205566e+00 1.978415929941615414e-02 9.853380846522768046e-09
3.083903252710592255e+02 9.682569503784179688e-01 1.549654304981231689e+00 1.624795198440551758e+00 1.518714547157287598e+00 1.479099035263061523e+00 1.733407139778137207e+00 2.231195913261034905e-02 1.064379895480396604e-08
3.091576313594662793e+02 9.676596820354461670e-01 1.547910690307617188e+00 1.625507712364196777e+00 1.517997860908508301e+00 1.476820826530456543e+00 1.729752540588378906e+00 2.273117097581320994e-02 1.149286489612859028e-08
3.099249374478732761e+02 9.671761393547058105e-01 1.545696973800659180e+00 1.627607226371765137e+00 1.519362688064575195e+00 1.476477742195129395e+00 1.727187752723693848e+00 2.720238031693097622e-02 1.240456540448697970e-08
3.106922435362802162e+02 9.668034315109252930e-01 1.543406486511230469e+00 1.629650473594665527e+00 1.520652294158935547e+00 1.476109147071838379e+00 1.724650621414184570e+00 3.953662552126739615e-02 1.338313235881337265e-08
3.114595496246872131e+02 9.665387868881225586e-01 1.541040301322937012e+00 1.631639838218688965e+00 1.521863222122192383e+00 1.475713849067687988e+00 1.722150325775146484e+00 4.609419182652209346e-02 1.443305617686178030e-08
3.122268557130942099e+02 9.663792550563812256e-01 1.538599252700805664e+00 1.633577823638916016e+00 1.522991538047790527e+00 1.475290536880493164e+00 1.719696402549743652e+00 5.219924437030831754e-02 1.555909984194052134e-08
3.129941618015012637e+02 9.666105806827545166e-01 1.536180913448333740e+00 1.635514140129089355e+00 1.524031996726989746e+00 1.474811434745788574e+00 1.717297196388244629e+00 5.826979065888256148e-02 1.676631358719880439e-08
3.137614678899082605e+02 9.671792089939117432e-01 1.533758759498596191e+00 1.637438535690307617e+00 1.524978518486022949e+00 1.474278569221496582e+00 1.714962363243103027e+00 6.227623853211011057e-02 1.806005026288003715e-08
3.145287739783152574e+02 9.678622484207153320e-01 1.531343638896942139e+00 1.639167666435241699e+00 1.525556087493896484e+00 1.473490476608276367e+00 1.712665200233459473e+00 7.066072894078390121e-02 1.944598141269157268e-08
3.152960800667222543e+02 9.686560928821563721e-01 1.526167094707489014e+00 1.644249081611633301e+00 1.529661536216735840e+00 1.476116061210632324e+00 1.710803627967834473e+00 6.844360633861609755e-02 2.093011408617964611e-08
3.160633861551293080e+02 9.695578217506408691e-01 1.520147979259490967e+00 1.649826765060424805e+00 1.534014344215393066e+00 1.479047656059265137e+00 1.709166049957275391e+00 6.886661551292772021e-02 2.251880841476446237e-08
3.168306922435363049e+02 9.705640375614166260e-01 1.513671934604644775e+00 1.655396699905395508e+00 1.537944316864013672e+00 1.481682181358337402e+00 1.707774281501770020e+00 8.898979816513730157e-02 2.421879597984409117e-08
3.175979983319433018e+02 9.716715663671493530e-01 1.506895124912261963e+00 1.660837411880493164e+00 1.541254162788391113e+00 1.483857274055480957e+00 1.706713318824768066e+00 9.894820100083417946e-02 2.603719900216464304e-08
3.183653044203502986e+02 9.721291065216064453e-01 1.499167323112487793e+00 1.666164159774780273e+00 1.546157479286193848e+00 1.487029075622558594e+00 1.704639077186584473e+00 9.890912844036689466e-02 2.798155038243395708e-08
3.191326105087572955e+02 9.710223972797393799e-01 1.490426361560821533e+00 1.671381354331970215e+00 1.551350593566894531e+00 1.490534424781799316e+00 1.702160716056823730e+00 1.089726855713097076e-01 3.005981462395690711e-08
3.198999165971643492e+02 9.699587225914001465e-01 1.481157124042510986e+00 1.676524043083190918e+00 1.556384801864624023e+00 1.493896007537841797e+00 1.699409484863281250e+00 1.116010258548792294e-01 3.228040966887842309e-08
3.206672226855713461e+02 9.689373373985290527e-01 1.471348106861114502e+00 1.681601762771606445e+00 1.561251401901245117e+00 1.497104525566101074e+00 1.696390151977539062e+00 1.334145454545453968e-01 3.465222968043719204e-08
3.214345287739783430e+02 9.679574072360992432e-01 1.460987567901611328e+00 1.686625242233276367e+00 1.565941095352172852e+00 1.500151276588439941e+00 1.693106412887573242e+00 1.289517264386990936e-01 3.718466880445719863e-08
3.222018348623853399e+02 9.670182764530181885e-01 1.450063109397888184e+00 1.691604733467102051e+00 1.570443272590637207e+00 1.503025174140930176e+00 1.689561843872070312e+00 1.210715596330273897e-01 3.988764594414589229e-08
3.229691409507923368e+02 9.661186933517456055e-01 1.438562333583831787e+00 1.696551084518432617e+00 1.574745774269104004e+00 1.505713820457458496e+00 1.685758590698242188e+00 1.164441618015012031e-01 4.277163058310417969e-08
3.237364470391993336e+02 9.652581363916397095e-01 1.420935690402984619e+00 1.704185009002685547e+00 1.581813573837280273e+00 1.510608792304992676e+00 1.679674267768859863e+00 1.408295246038363535e-01 4.584766969231303399e-08
3.245037531276063305e+02 9.644358605146408081e-01 1.396533310413360596e+00 1.713748812675476074e+00 1.591156244277954102e+00 1.517048716545104980e+00 1.669783473014831543e+00 1.546727773144286888e-01 4.912741575772207492e-08
3.252710592160133274e+02 9.636509865522384644e-01 1.369724810123443604e+00 1.722831487655639648e+00 1.599734663963317871e+00 1.522508859634399414e+00 1.657422900199890137e+00 1.682243202668885496e-01 5.262315596592564881e-08
3.260383653044203811e+02 9.629028886556625366e-01 1.340418577194213867e+00 1.731328248977661133e+00 1.607415437698364258e+00 1.526774048805236816e+00 1.642172694206237793e+00 2.096728940783986750e-01 5.634784258630086551e-08
3.268056713928273780e+02 9.621904790401458740e-01 1.308529973030090332e+00 1.739074110984802246e+00 1.614025592803955078e+00 1.529551386833190918e+00 1.623476862907409668e+00 2.196147956630524756e-01 6.031512458885183323e-08
3.275729774812343749e+02 9.615134596824645996e-01 1.273985505104064941e+00 1.745815515518188477e+00 1.619338631629943848e+00 1.530439615249633789e+00 1.600599050521850586e+00 2.106431609674737915e-01 6.453938053791104763e-08
3.283402835696413717e+02 9.608706533908843994e-01 1.242170035839080811e+00 1.749798774719238281e+00 1.623146414756774902e+00 1.529313802719116211e+00 1.576151609420776367e+00 2.038687155963299358e-01 6.903575280271524107e-08
3.291075896580484255e+02 9.602616280317306519e-01 1.221549451351165771e+00 1.748579025268554688e+00 1.627290606498718262e+00 1.528011083602905273e+00 1.555233120918273926e+00 2.384936530442053060e-01 7.382018312681537474e-08
3.298748957464554223e+02 9.595241993665695190e-01 1.200474560260772705e+00 1.746257424354553223e+00 1.631382703781127930e+00 1.525945067405700684e+00 1.532333135604858398e+00 2.610993160967473026e-01 7.890944959914168407e-08
3.306422018348624192e+02 9.583970010280609131e-01 1.179025590419769287e+00 1.742765426635742188e+00 1.635464072227478027e+00 1.523074388504028320e+00 1.507314682006835938e+00 2.374237614678898767e-01 8.432120507049711651e-08
3.314095079232694161e+02 9.573013931512832642e-01 1.157141029834747314e+00 1.737875580787658691e+00 1.639496207237243652e+00 1.519164562225341797e+00 1.480039119720458984e+00 2.349021267723098716e-01 9.007401706013982751e-08
3.321768140116764130e+02 9.578777253627777100e-01 1.135659277439117432e+00 1.731767296791076660e+00 1.643797039985656738e+00 1.514271020889282227e+00 1.450367093086242676e+00 2.455998331943285151e-01 9.618740919804354354e-08
3.329441201000834099e+02 9.584828764200210571e-01 1.112654745578765869e+00 1.721901297569274902e+00 1.649472594261169434e+00 1.508021831512451172e+00 1.414068102836608887e+00 2.430680984153461566e-01 1.026819042493536239e-07
3.337114261884904067e+02 9.591161161661148071e-01 1.088523030281066895e+00 1.707629323005676270e+00 1.656522989273071289e+00 1.500111103057861328e+00 1.371168732643127441e+00 2.350095162635530699e-01 1.095790687684799454e-07
3.344787322768974036e+02 9.597775936126708984e-01 1.064132988452911377e+00 1.690204501152038574e+00 1.663778781890869141e+00 1.490255832672119141e+00 1.324777603149414062e+00 2.536547539616337277e-01 1.169015594311799234e-07
3.352460383653044005e+02 9.604667127132415771e-01 1.039518833160400391e+00 1.669340848922729492e+00 1.671231150627136230e+00 1.478265047073364258e+00 1.274882674217224121e+00 2.619011926605506746e-01 1.246731710939449857e-07
3.360133444537114542e+02 9.611834883689880371e-01 1.014714092016220093e+00 1.644757390022277832e+00 1.678848505020141602e+00 1.463952779769897461e+00 1.221518278121948242e+00 2.376725521267726293e-01 1.329188866309074721e-07
3.367806505421184511e+02 9.619272798299789429e-01 9.897510409355163574e-01 1.616185069084167480e+00 1.686566591262817383e+00 1.447142601013183594e+00 1.164767861366271973e+00 2.191264804003335842e-01 1.416649285994268684e-07
3.375479566305254480e+02 9.626979231834411621e-01 9.684249758720397949e-01 1.586829543113708496e+00 1.694618701934814453e+00 1.431623697280883789e+00 1.112845540046691895e+00 2.361498832360303390e-01 1.509388127864527857e-07
3.383152627189324448e+02 9.634952098131179810e-01 9.553107321262359619e-01 1.562775015830993652e+00 1.703279733657836914e+00 1.423677682876586914e+00 1.077340841293334961e+00 2.609528523769801267e-01 1.607694036886922423e-07
3.390825688073394417e+02 9.643187671899795532e-01 9.423431456089019775e-01 1.537567615509033203e+00 1.711812257766723633e+00 1.415732622146606445e+00 1.041736721992492676e+00 2.722001834862381453e-01 1.711869719805109239e-07
3.398498748957464954e+02 9.651683568954467773e-01 9.295231103897094727e-01 1.511270284652709961e+00 1.720120429992675781e+00 1.407841444015502930e+00 1.006107628345489502e+00 2.911494662218513940e-01 1.822232540244781651e-07
3.406171809841534923e+02 9.660438746213912964e-01 9.168508648872375488e-01 1.483951568603515625e+00 1.728094577789306641e+00 1.400053977966308594e+00 9.705235362052917480e-01 2.926574145120931503e-01 1.939115134803522552e-07
3.413844870725604892e+02 9.669448137283325195e-01 9.043262302875518799e-01 1.455687403678894043e+00 1.735608577728271484e+00 1.392417192459106445e+00 9.350506067276000977e-01 2.787125104253544983e-01 2.062866050692376074e-07
3.421517931609674861e+02 9.678709357976913452e-01 8.919489979743957520e-01 1.426555633544921875e+00 1.742520332336425781e+00 1.384973287582397461e+00 8.997502923011779785e-01 2.947771392827350789e-01 2.193850405505654219e-07
3.429190992493744830e+02 9.688223153352737427e-01 8.797188103199005127e-01 1.396641135215759277e+00 1.748670578002929688e+00 1.377758741378784180e+00 8.646796345710754395e-01 3.076622935779816381e-01 2.332450569704816066e-07
3.436864053377814798e+02 9.697982072830200195e-01 8.676344752311706543e-01 1.366028904914855957e+00 1.753880500793457031e+00 1.370804309844970703e+00 8.298898935317993164e-01 2.779427522935780104e-01 2.479066872410891354e-07
3.444537114261884767e+02 9.707987606525421143e-01 8.556952774524688721e-01 1.334807515144348145e+00 1.757953882217407227e+00 1.364134073257446289e+00 7.954288721084594727e-01 2.452352293577988451e-01 2.634118331109779718e-07
3.452210175145954736e+02 9.718233495950698853e-01 8.438996672630310059e-01 1.303065299987792969e+00 1.760672569274902344e+00 1.357764959335327148e+00 7.613381147384643555e-01 2.869696080066710953e-01 2.798043405882868526e-07
3.459883236030024705e+02 9.727871865034103394e-01 8.322664499282836914e-01 1.270944893360137939e+00 1.761822700500488281e+00 1.351730585098266602e+00 7.276546359062194824e-01 2.914668890742287966e-01 2.971300778784958033e-07
3.467556296914095242e+02 9.737418889999389648e-01 8.207809925079345703e-01 1.238501071929931641e+00 1.761139631271362305e+00 1.346016168594360352e+00 6.944109201431274414e-01 3.003892910758965140e-01 3.154370159000208360e-07
3.475229357798165211e+02 9.747191220521926880e-01 8.094343245029449463e-01 1.205800116062164307e+00 1.758343935012817383e+00 1.340601205825805664e+00 6.616341471672058105e-01 2.934893577981651513e-01 3.347753114415321976e-07
3.482902418682235179e+02 9.757187217473983765e-01 7.982245683670043945e-01 1.172925233840942383e+00 1.753148794174194336e+00 1.335468053817749023e+00 6.293479204177856445e-01 2.964151959966634386e-01 3.551973930258351108e-07
3.490575479566305717e+02 9.767402112483978271e-01 7.871493995189666748e-01 1.139957427978515625e+00 1.745256662368774414e+00 1.330585002899169922e+00 5.975706577301025391e-01 2.896252210175150887e-01 3.767580495459554139e-07
3.498248540450375685e+02 9.777838736772537231e-01 7.762071788311004639e-01 1.106972098350524902e+00 1.734362602233886719e+00 1.325909376144409180e+00 5.663174986839294434e-01 3.179451793160970041e-01 3.995145217399845501e-07
3.505921601334445654e+02 9.788491204380989075e-01 7.653953433036804199e-01 1.074041843414306641e+00 1.720162630081176758e+00 1.321383476257324219e+00 5.355998873710632324e-01 3.531101000834028780e-01 4.235265965720107939e-07
3.513594662218515623e+02 9.799357354640960693e-01 7.547115683555603027e-01 1.041234195232391357e+00 1.702358245849609375e+00 1.316935062408447266e+00 5.054249167442321777e-01 3.372949708090082210e-01 4.488567045873403934e-07
3.521267723102585592e+02 9.810438826680183411e-01 7.441535592079162598e-01 1.008611440658569336e+00 1.680668354034423828e+00 1.312470912933349609e+00 4.757977128028869629e-01 3.223790325271070345e-01 4.755700203110233870e-07
3.528940783986655561e+02 9.821730926632881165e-01 7.337188422679901123e-01 9.762312769889831543e-01 1.654836654663085938e+00 1.307878971099853516e+00 4.467195868492126465e-01 3.254686488740608508e-01 5.037345657594394314e-07
3.536613844870725529e+02 9.833230003714561462e-01 7.234044969081878662e-01 9.441458582878112793e-01 1.624644756317138672e+00 1.303020000457763672e+00 4.181899428367614746e-01 3.705205421184316061e-01 5.334213171356110148e-07
3.544286905754795498e+02 9.844938516616821289e-01 7.132082283496856689e-01 9.124016761779785156e-01 1.589922428131103516e+00 1.297723770141601562e+00 3.902053236961364746e-01 3.896883819849875086e-01 5.647043147795129331e-07
3.551959966638865467e+02 9.856851324439048767e-01 7.054671049118041992e-01 8.887511491775512695e-01 1.561021089553833008e+00 1.296089649200439453e+00 3.704333305358886719e-01 3.864530442035039592e-01 5.976607764456163329e-07
3.559633027522936004e+02 9.876655638217926025e-01 7.005257010459899902e-01 8.720603585243225098e-01 1.537554025650024414e+00 1.300117492675781250e+00 3.575798273086547852e-01 3.579221100917419629e-01 6.323712139804241691e-07
3.567306088407005973e+02 9.912779554724693298e-01 6.966013312339782715e-01 8.563680648803710938e-01 1.513155937194824219e+00 1.304657936096191406e+00 3.449848294258117676e-01 3.166488824020007309e-01 6.689195534736717861e-07
3.574979149291075942e+02 9.949158132076263428e-01 6.927399337291717529e-01 8.409755229949951172e-01 1.487468123435974121e+00 1.309201717376708984e+00 3.326411843299865723e-01 2.994823603002501611e-01 7.073932589574436883e-07
3.582652210175145910e+02 9.985790699720382690e-01 6.889399588108062744e-01 8.258798122406005859e-01 1.460572242736816406e+00 1.313694953918457031e+00 3.205415010452270508e-01 2.690800333611351181e-01 7.478834597282668560e-07
3.590325271059215879e+02 1.002267964184284210e+00 6.852000951766967773e-01 8.110780119895935059e-01 1.432560801506042480e+00 1.318079471588134766e+00 3.086788654327392578e-01 3.106393994995785279e-01 7.904850813677600832e-07
3.597998331943285848e+02 1.005982510745525360e+00 6.815187335014343262e-01 7.965666651725769043e-01 1.403532743453979492e+00 1.322289705276489258e+00 2.970464229583740234e-01 3.834845704753936935e-01 8.352969805382358884e-07
3.605671392827356385e+02 1.009722962975502014e+00 6.778948009014129639e-01 7.823420166969299316e-01 1.373589754104614258e+00 1.326255559921264648e+00 2.856374382972717285e-01 3.677906922435369985e-01 8.824220836301908935e-07
3.613344453711426354e+02 1.013489313423633575e+00 6.743268668651580811e-01 7.683995962142944336e-01 1.342839598655700684e+00 1.329896211624145508e+00 2.744452357292175293e-01 3.385592994161801261e-01 9.319675293392336082e-07
3.621017514595496323e+02 1.017281897366046906e+00 6.708135306835174561e-01 7.547351121902465820e-01 1.311392307281494141e+00 1.333126068115234375e+00 2.634634971618652344e-01 3.605289908256851250e-01 9.840448152506426197e-07
3.628690575479566860e+02 1.021100625395774841e+00 6.673536151647567749e-01 7.413435578346252441e-01 1.279358983039855957e+00 1.335849523544311523e+00 2.526859045028686523e-01 3.969047623019187898e-01 1.038769948510252595e-06
3.636363636363636829e+02 1.024945773184299469e+00 6.639460474252700806e-01 7.282202243804931641e-01 1.246850013732910156e+00 1.337963342666625977e+00 2.421063184738159180e-01 3.939709090909085387e-01 1.096263600660999187e-06
3.644036697247706797e+02 1.028746165335178375e+00 6.606049537658691406e-01 7.153947353363037109e-01 1.214027404785156250e+00 1.339379787445068359e+00 2.317187190055847168e-01 4.023544954128440709e-01 1.156651266724849408e-06
3.651709758131776198e+02 1.032408155500888824e+00 6.573496907949447632e-01 7.029060125350952148e-01 1.181062698364257812e+00 1.340013980865478516e+00 2.215173840522766113e-01 4.328039199332764930e-01 1.220063428610493996e-06
3.659382819015846167e+02 1.036093868315219879e+00 6.541437059640884399e-01 6.906683444976806641e-01 1.147944808006286621e+00 1.339676618576049805e+00 2.114964127540588379e-01 4.908856380316905521e-01 1.286635722927583112e-06
3.667055879899916135e+02 1.039803452789783478e+00 6.509859710931777954e-01 6.786760687828063965e-01 1.114771246910095215e+00 1.338227748870849609e+00 2.016504406929016113e-01 4.935477981651383850e-01 1.356509113288592358e-06
3.674728940783986673e+02 1.043536834418773651e+00 6.478750854730606079e-01 6.669235229492187500e-01 1.081636548042297363e+00 1.335518598556518555e+00 1.919741034507751465e-01 4.808588740617183444e-01 1.429830067180217447e-06
3.682402001668056641e+02 1.047294452786445618e+00 6.448104083538055420e-01 6.554053425788879395e-01 1.048627853393554688e+00 1.331391572952270508e+00 1.824620366096496582e-01 4.521667472894078665e-01 1.506750737486082393e-06
3.690075062552126610e+02 1.051076166331768036e+00 6.417908370494842529e-01 6.441158652305603027e-01 1.015826702117919922e+00 1.325683116912841797e+00 1.731094121932983398e-01 4.729822518765606221e-01 1.587429148743419749e-06
3.697748123436197147e+02 1.054882571101188660e+00 6.388154476881027222e-01 6.330494284629821777e-01 9.833084344863891602e-01 1.318222045898437500e+00 1.639109849929809570e-01 5.130119599666391750e-01 1.672029388216311807e-06
3.705421184320267116e+02 1.058713197708129883e+00 6.358830183744430542e-01 6.222004890441894531e-01 9.511419534683227539e-01 1.308835744857788086e+00 1.548622250556945801e-01 4.686791659716426639e-01 1.760721801868632633e-06
3.713094245204337085e+02 1.062568850815296173e+00 6.329929530620574951e-01 6.115634441375732422e-01 9.193868637084960938e-01 1.297349214553833008e+00 1.459582448005676270e-01 4.884032527105917065e-01 1.853683195320074966e-06
3.720767306088407054e+02 1.066449359059333801e+00 6.306308507919311523e-01 6.024238467216491699e-01 8.913466930389404297e-01 1.286900997161865234e+00 1.385118365287780762e-01 4.618112260216868936e-01 1.951097039868819270e-06
3.728440366972477023e+02 1.070354752242565155e+00 6.293913125991821289e-01 5.960654616355895996e-01 8.698524236679077148e-01 1.281538963317871094e+00 1.338379383087158203e-01 4.331835779816526344e-01 2.053153683664820389e-06
3.736113427856547560e+02 1.074285544455051422e+00 6.281823962926864624e-01 5.898479223251342773e-01 8.488825559616088867e-01 1.274611711502075195e+00 1.292427182197570801e-01 3.867509674728940583e-01 2.160050568117504346e-06
3.743786488740617528e+02 1.078241623938083649e+00 6.270034909248352051e-01 5.837671160697937012e-01 8.284417390823364258e-01 1.266067028045654297e+00 1.247236728668212891e-01 3.848742368640534761e-01 2.271992449622314307e-06
3.751459549624687497e+02 1.082223400473594666e+00 6.258540749549865723e-01 5.778183341026306152e-01 8.085318803787231445e-01 1.255866289138793945e+00 1.202784180641174316e-01 4.237928523769789457e-01 2.389191626690406223e-06
3.759132610508756898e+02 1.086231060326099396e+00 6.247338205575942993e-01 5.719978809356689453e-01 7.891517877578735352e-01 1.243985414505004883e+00 1.159046292304992676e-01 4.692239366138432621e-01 2.511868172565713604e-06
3.766805671392827435e+02 1.090264469385147095e+00 6.236416846513748169e-01 5.663012266159057617e-01 7.703001499176025391e-01 1.230417251586914062e+00 1.115998923778533936e-01 4.779330275229369818e-01 2.640250173414158811e-06
