# wavelength[nm] Solar Irradiance[W/m^2/nm] BB intensity@1300K[W/m^2/nm] Au  SiC  B4C  TiN  ZrN 
3.014845704753961400e+02 2.667903919933283310e-03 5.234245527330604552e-09 1.841915726661682129e+00 1.374902963638305664e+00 1.386000394821166992e+00 1.567862868309020996e+00 1.611039161682128906e+00
3.022518765638031937e+02 3.607565888240241853e-03 5.673544725690492419e-09 1.838163733482360840e+00 1.372305750846862793e+00 1.381640911102294922e+00 1.565650939941406250e+00 1.608355522155761719e+00
3.030191826522101906e+02 7.166818598832453389e-03 6.147006323982904840e-09 1.834305047988891602e+00 1.369658350944519043e+00 1.377229690551757812e+00 1.563451528549194336e+00 1.605722427368164062e+00
3.037864887406171874e+02 9.260602752293563972e-03 6.657069729851446515e-09 1.830339550971984863e+00 1.366959452629089355e+00 1.372772932052612305e+00 1.561259627342224121e+00 1.603136181831359863e+00
3.045537948290241843e+02 1.243822935779808486e-02 7.206332393686455685e-09 1.826267957687377930e+00 1.364207386970520020e+00 1.368280649185180664e+00 1.559071063995361328e+00 1.600593566894531250e+00
3.053211009174311812e+02 1.791180733944933851e-02 7.797558945792523255e-09 1.822075843811035156e+00 1.361395955085754395e+00 1.363742470741271973e+00 1.556876420974731445e+00 1.598086833953857422e+00
3.060884070058382349e+02 1.902451626355305958e-02 8.433690793454071799e-09 1.814921021461486816e+00 1.361208915710449219e+00 1.360519647598266602e+00 1.557758569717407227e+00 1.594060063362121582e+00
3.068557130942452318e+02 2.590372393661375533e-02 9.117856197240626201e-09 1.808277606964111328e+00 1.361187458038330078e+00 1.357374548912048340e+00 1.559108972549438477e+00 1.590481221675872803e+00
3.076230191826522287e+02 3.617677648040028976e-02 9.853380846522768046e-09 1.802019238471984863e+00 1.360855698585510254e+00 1.353825926780700684e+00 1.560433149337768555e+00 1.588280141353607178e+00
3.083903252710592255e+02 4.064187739783124004e-02 1.064379895480396604e-08 1.796143889427185059e+00 1.360166072845458984e+00 1.349861502647399902e+00 1.561688423156738281e+00 1.587411582469940186e+00
3.091576313594662793e+02 4.140790825688080157e-02 1.149286489612859028e-08 1.793209552764892578e+00 1.361431956291198730e+00 1.349194526672363281e+00 1.564505338668823242e+00 1.586421310901641846e+00
3.099249374478732761e+02 4.979309507923306011e-02 1.240456540448697970e-08 1.791513562202453613e+00 1.363895177841186523e+00 1.350318193435668945e+00 1.568347096443176270e+00 1.585147738456726074e+00
3.106922435362802162e+02 7.222315429524543695e-02 1.338313235881337265e-08 1.789584517478942871e+00 1.366292238235473633e+00 1.351378560066223145e+00 1.572319865226745605e+00 1.583812415599822998e+00
3.114595496246872131e+02 8.398631693077562854e-02 1.443305617686178030e-08 1.787601232528686523e+00 1.368621468544006348e+00 1.352374911308288574e+00 1.576311588287353516e+00 1.582417964935302734e+00
3.122268557130942099e+02 9.592041367806453112e-02 1.555909984194052134e-08 1.785591244697570801e+00 1.370880246162414551e+00 1.353305935859680176e+00 1.580307364463806152e+00 1.580966591835021973e+00
3.129941618015012637e+02 1.072325487906591601e-01 1.676631358719880439e-08 1.783561468124389648e+00 1.373077392578125000e+00 1.354169487953186035e+00 1.584305286407470703e+00 1.579547345638275146e+00
3.137614678899082605e+02 1.139079816513761667e-01 1.806005026288003715e-08 1.781518459320068359e+00 1.375218033790588379e+00 1.354965806007385254e+00 1.588303685188293457e+00 1.578137516975402832e+00
3.145287739783152574e+02 1.309251459549623242e-01 1.944598141269157268e-08 1.779373168945312500e+00 1.377141237258911133e+00 1.355460882186889648e+00 1.592222332954406738e+00 1.576753854751586914e+00
3.152960800667222543e+02 1.256680984153472902e-01 2.093011408617964611e-08 1.778521180152893066e+00 1.383835077285766602e+00 1.360114216804504395e+00 1.601643443107604980e+00 1.573820710182189941e+00
3.160633861551293080e+02 1.268876396997503375e-01 2.251880841476446237e-08 1.777814507484436035e+00 1.391137123107910156e+00 1.365190744400024414e+00 1.611882448196411133e+00 1.570317029953002930e+00
3.168306922435363049e+02 1.643945788156791765e-01 2.421879597984409117e-08 1.777065753936767578e+00 1.398304700851440430e+00 1.369968533515930176e+00 1.622143864631652832e+00 1.566477119922637939e+00
3.175979983319433018e+02 1.811740617180986890e-01 2.603719900216464304e-08 1.776273488998413086e+00 1.405117869377136230e+00 1.374237895011901855e+00 1.632193922996520996e+00 1.562414348125457764e+00
3.183653044203502986e+02 1.832241701417846591e-01 2.798155038243395708e-08 1.774989783763885498e+00 1.411788940429687500e+00 1.379565119743347168e+00 1.641080021858215332e+00 1.556895852088928223e+00
3.191326105087572955e+02 2.023634028356972869e-01 3.005981462395690711e-08 1.773308217525482178e+00 1.418657541275024414e+00 1.385175347328186035e+00 1.650066018104553223e+00 1.550387740135192871e+00
3.198999165971643492e+02 2.033924353628026316e-01 3.228040966887842309e-08 1.771270692348480225e+00 1.425522327423095703e+00 1.390717506408691406e+00 1.659056663513183594e+00 1.543348193168640137e+00
3.206672226855713461e+02 2.469188824020014106e-01 3.465222968043719204e-08 1.768867492675781250e+00 1.432380318641662598e+00 1.396200418472290039e+00 1.668053865432739258e+00 1.535760402679443359e+00
3.214345287739783430e+02 2.399764303586325587e-01 3.718466880445719863e-08 1.766088962554931641e+00 1.439234495162963867e+00 1.401624202728271484e+00 1.677059888839721680e+00 1.527606725692749023e+00
3.222018348623853399e+02 2.200358715596327508e-01 3.988764594414589229e-08 1.762923002243041992e+00 1.446088910102844238e+00 1.406986951828002930e+00 1.686076641082763672e+00 1.518869102001190186e+00
3.229691409507923368e+02 2.125580984153460640e-01 4.277163058310417969e-08 1.759356677532196045e+00 1.452947258949279785e+00 1.412372946739196777e+00 1.695106387138366699e+00 1.509527742862701416e+00
3.237364470391993336e+02 2.612646455379479815e-01 4.584766969231303399e-08 1.754211008548736572e+00 1.464276909828186035e+00 1.421688795089721680e+00 1.708535552024841309e+00 1.494817256927490234e+00
3.245037531276063305e+02 2.831779482902420653e-01 4.912741575772207492e-08 1.746143221855163574e+00 1.479691863059997559e+00 1.434669494628906250e+00 1.725621938705444336e+00 1.473682582378387451e+00
3.252710592160133274e+02 3.035630191826512170e-01 5.262315596592564881e-08 1.735660970211029053e+00 1.495386004447937012e+00 1.447726249694824219e+00 1.742652654647827148e+00 1.449760854244232178e+00
3.260383653044203811e+02 3.831965304420350549e-01 5.634784258630086551e-08 1.722494721412658691e+00 1.511413693428039551e+00 1.460839867591857910e+00 1.759634852409362793e+00 1.422864973545074463e+00
3.268056713928273780e+02 4.016201000834026535e-01 6.031512458885183323e-08 1.705998301506042480e+00 1.527818918228149414e+00 1.474065184593200684e+00 1.776577711105346680e+00 1.392807483673095703e+00
3.275729774812343749e+02 3.797619683069243801e-01 6.453938053791104763e-08 1.685895264148712158e+00 1.544656991958618164e+00 1.487435936927795410e+00 1.793489456176757812e+00 1.359401822090148926e+00
3.283402835696413717e+02 3.650980150125097135e-01 6.903575280271524107e-08 1.665168821811676025e+00 1.559098124504089355e+00 1.499004364013671875e+00 1.807757139205932617e+00 1.327784717082977295e+00
3.291075896580484255e+02 4.323407756463752416e-01 7.382018312681537474e-08 1.649352848529815674e+00 1.567190527915954590e+00 1.506690144538879395e+00 1.815724968910217285e+00 1.306362926959991455e+00
3.298748957464554223e+02 4.707369557964971030e-01 7.890944959914168407e-08 1.632523000240325928e+00 1.575354695320129395e+00 1.514492750167846680e+00 1.823629975318908691e+00 1.284243941307067871e+00
3.306422018348624192e+02 4.207818348623852400e-01 8.432120507049711651e-08 1.614666283130645752e+00 1.583594560623168945e+00 1.522423505783081055e+00 1.831465959548950195e+00 1.261525690555572510e+00
3.314095079232694161e+02 4.152656046705580084e-01 9.007401706013982751e-08 1.595773577690124512e+00 1.591928958892822266e+00 1.530491232872009277e+00 1.839224100112915039e+00 1.238120019435882568e+00
3.321768140116764130e+02 4.372767389491241108e-01 9.618740919804354354e-08 1.575838208198547363e+00 1.600381731986999512e+00 1.538695216178894043e+00 1.846894383430480957e+00 1.214789569377899170e+00
3.329441201000834099e+02 4.305296580483736757e-01 1.026819042493536239e-07 1.553310692310333252e+00 1.609598517417907715e+00 1.548350214958190918e+00 1.854523301124572754e+00 1.189311087131500244e+00
3.337114261884904067e+02 4.105086488740618544e-01 1.095790687684799454e-07 1.528461039066314697e+00 1.619392871856689453e+00 1.559325218200683594e+00 1.861904859542846680e+00 1.162120580673217773e+00
3.344787322768974036e+02 4.438088323602984442e-01 1.169015594311799234e-07 1.502505838871002197e+00 1.629262924194335938e+00 1.570600748062133789e+00 1.868986606597900391e+00 1.134414911270141602e+00
3.352460383653044005e+02 4.585901751459554032e-01 1.246731710939449857e-07 1.475463390350341797e+00 1.639210939407348633e+00 1.582200765609741211e+00 1.875724196434020996e+00 1.106244921684265137e+00
3.360133444537114542e+02 4.143079316096753284e-01 1.329188866309074721e-07 1.447277903556823730e+00 1.649238109588623047e+00 1.594148874282836914e+00 1.882066130638122559e+00 1.077661752700805664e+00
3.367806505421184511e+02 3.774587489574645072e-01 1.416649285994268684e-07 1.418138027191162109e+00 1.659345507621765137e+00 1.606469988822937012e+00 1.887953281402587891e+00 1.048716306686401367e+00
3.375479566305254480e+02 4.037326855713099794e-01 1.509388127864527857e-07 1.392130494117736816e+00 1.667784929275512695e+00 1.617625832557678223e+00 1.892277956008911133e+00 1.023718714714050293e+00
3.383152627189324448e+02 4.474519182652198501e-01 1.607694036886922423e-07 1.374570548534393311e+00 1.672443985939025879e+00 1.625571489334106445e+00 1.893965125083923340e+00 1.007959783077239990e+00
3.390825688073394417e+02 4.653516513761462581e-01 1.711869719805109239e-07 1.357052862644195557e+00 1.677079439163208008e+00 1.633608818054199219e+00 1.895313262939453125e+00 9.923569560050964355e-01
3.398498748957464954e+02 4.935911592994159380e-01 1.822232540244781651e-07 1.339593946933746338e+00 1.681691408157348633e+00 1.641728758811950684e+00 1.896299481391906738e+00 9.769144952297210693e-01
3.406171809841534923e+02 4.938385070892405970e-01 1.939115134803522552e-07 1.322209596633911133e+00 1.686280369758605957e+00 1.649925470352172852e+00 1.896900296211242676e+00 9.616362750530242920e-01
3.413844870725604892e+02 4.698212927439533448e-01 2.062866050692376074e-07 1.304914236068725586e+00 1.690847039222717285e+00 1.658199787139892578e+00 1.897092700004577637e+00 9.465248882770538330e-01
3.421517931609674861e+02 4.949047372810667089e-01 2.193850405505654219e-07 1.287721574306488037e+00 1.695391297340393066e+00 1.666538238525390625e+00 1.896852850914001465e+00 9.315830469131469727e-01
3.429190992493744830e+02 5.137217931609673327e-01 2.332450569704816066e-07 1.270644426345825195e+00 1.699914097785949707e+00 1.674928665161132812e+00 1.896157264709472656e+00 9.168124198913574219e-01
3.436864053377814798e+02 4.608656296914095396e-01 2.479066872410891354e-07 1.253694117069244385e+00 1.704397797584533691e+00 1.683359384536743164e+00 1.894982933998107910e+00 9.022142887115478516e-01
3.444537114261884767e+02 4.044919849874906714e-01 2.634118331109779718e-07 1.236943900585174561e+00 1.708809733390808105e+00 1.691823482513427734e+00 1.893306612968444824e+00 8.877897858619689941e-01
3.452210175145954736e+02 4.723913427856528680e-01 2.798043405882868526e-07 1.221186935901641846e+00 1.713197588920593262e+00 1.700302958488464355e+00 1.891105890274047852e+00 8.735388815402984619e-01
3.459883236030024705e+02 4.780494912427026843e-01 2.971300778784958033e-07 1.205620050430297852e+00 1.717562198638916016e+00 1.708778738975524902e+00 1.888358712196350098e+00 8.594877421855926514e-01
3.467556296914095242e+02 4.903891075896579244e-01 3.154370159000208360e-07 1.190250992774963379e+00 1.721903443336486816e+00 1.717233538627624512e+00 1.885044217109680176e+00 8.456194102764129639e-01
3.475229357798165211e+02 4.766652293577981481e-01 3.347753114415321976e-07 1.175087094306945801e+00 1.726221799850463867e+00 1.725663900375366211e+00 1.881142377853393555e+00 8.319232463836669922e-01
3.482902418682235179e+02 4.798989908256874326e-01 3.551973930258351108e-07 1.160134792327880859e+00 1.730517148971557617e+00 1.734040141105651855e+00 1.876634120941162109e+00 8.183982670307159424e-01
3.490575479566305717e+02 4.670683402835703046e-01 3.767580495459554139e-07 1.145399421453475952e+00 1.734789967536926270e+00 1.742335319519042969e+00 1.871501684188842773e+00 8.050429224967956543e-01
3.498248540450375685e+02 5.104899249374482695e-01 3.995145217399845501e-07 1.130885928869247437e+00 1.739012122154235840e+00 1.750528454780578613e+00 1.865729212760925293e+00 7.918556928634643555e-01
3.505921601334445654e+02 5.645180150125105323e-01 4.235265965720107939e-07 1.116598308086395264e+00 1.743129611015319824e+00 1.758609414100646973e+00 1.859302043914794922e+00 7.788347303867340088e-01
3.513594662218515623e+02 5.362629524603849118e-01 4.488567045873403934e-07 1.102540105581283569e+00 1.747229337692260742e+00 1.766552567481994629e+00 1.852207779884338379e+00 7.659777700901031494e-01
3.521267723102585592e+02 5.107372226855730890e-01 4.755700203110233870e-07 1.088714361190795898e+00 1.751311302185058594e+00 1.774336934089660645e+00 1.844435930252075195e+00 7.532823681831359863e-01
3.528940783986655561e+02 5.138794662218502118e-01 5.037345657594394314e-07 1.075123220682144165e+00 1.755376577377319336e+00 1.781947493553161621e+00 1.835977673530578613e+00 7.407461404800415039e-01
3.536613844870725529e+02 5.828345454545448279e-01 5.334213171356110148e-07 1.061768412590026855e+00 1.759424686431884766e+00 1.789368391036987305e+00 1.826827287673950195e+00 7.283661663532257080e-01
3.544286905754795498e+02 6.106215679733111301e-01 5.647043147795129331e-07 1.048907458782196045e+00 1.763455867767333984e+00 1.796595931053161621e+00 1.816847324371337891e+00 7.161397337913513184e-01
3.551959966638865467e+02 6.031211009174328730e-01 5.976607764456163329e-07 1.039664328098297119e+00 1.766359329223632812e+00 1.801836848258972168e+00 1.807923436164855957e+00 7.069118916988372803e-01
3.559633027522936004e+02 5.565422935779797964e-01 6.323712139804241691e-07 1.033269256353378296e+00 1.768213748931884766e+00 1.805611610412597656e+00 1.799781680107116699e+00 7.008984982967376709e-01
3.567306088407005973e+02 4.905062635529593429e-01 6.689195534736717861e-07 1.026996135711669922e+00 1.770207285881042480e+00 1.809342384338378906e+00 1.791334152221679688e+00 6.958699822425842285e-01
3.574979149291075942e+02 4.621273978315262321e-01 7.073932589574436883e-07 1.020842641592025757e+00 1.772221446037292480e+00 1.813041210174560547e+00 1.782591462135314941e+00 6.909219324588775635e-01
3.582652210175145910e+02 4.137223853211022817e-01 7.478834597282668560e-07 1.014807283878326416e+00 1.774254679679870605e+00 1.816720962524414062e+00 1.773563265800476074e+00 6.860522627830505371e-01
3.590325271059215879e+02 4.757726021684670070e-01 7.904850813677600832e-07 1.008888393640518188e+00 1.776306390762329102e+00 1.820390343666076660e+00 1.764261007308959961e+00 6.812592148780822754e-01
3.597998331943285848e+02 5.850870975813141639e-01 8.352969805382358884e-07 1.003084242343902588e+00 1.778375506401062012e+00 1.824011802673339844e+00 1.754696011543273926e+00 6.765408217906951904e-01
3.605671392827356385e+02 5.592580650542129383e-01 8.824220836301908935e-07 9.973928630352020264e-01 1.780460596084594727e+00 1.827614903450012207e+00 1.744879961013793945e+00 6.718953847885131836e-01
3.613344453711426354e+02 5.130962468723937464e-01 9.319675293392336082e-07 9.918132126331329346e-01 1.782559990882873535e+00 1.831232547760009766e+00 1.734825372695922852e+00 6.673210263252258301e-01
3.621017514595496323e+02 5.445582985821475486e-01 9.840448152506426197e-07 9.863429963588714600e-01 1.784758806228637695e+00 1.834874153137207031e+00 1.724545001983642578e+00 6.628161072731018066e-01
3.628690575479566860e+02 5.975077147623025775e-01 1.038769948510252595e-06 9.809806048870086670e-01 1.787317514419555664e+00 1.838487267494201660e+00 1.714051485061645508e+00 6.583787500858306885e-01
3.636363636363636829e+02 5.911018181818173955e-01 1.096263600660999187e-06 9.757247865200042725e-01 1.789888978004455566e+00 1.842105031013488770e+00 1.703358411788940430e+00 6.540076136589050293e-01
3.644036697247706797e+02 6.016781651376147400e-01 1.156651266724849408e-06 9.705739319324493408e-01 1.792469263076782227e+00 1.845769405364990234e+00 1.692478895187377930e+00 6.497200727462768555e-01
3.651709758131776198e+02 6.450269474562116967e-01 1.220063428610493996e-06 9.654541313648223877e-01 1.795056104660034180e+00 1.849489092826843262e+00 1.681426286697387695e+00 6.455396413803100586e-01
3.659382819015846167e+02 7.292666889074190806e-01 1.286635722927583112e-06 9.603872597217559814e-01 1.797645568847656250e+00 1.853212356567382812e+00 1.670214414596557617e+00 6.414210200309753418e-01
3.667055879899916135e+02 7.309345537948302995e-01 1.356509113288592358e-06 9.554170370101928711e-01 1.800234556198120117e+00 1.856968402862548828e+00 1.658856391906738281e+00 6.373627781867980957e-01
3.674728940783986673e+02 7.098832443703090300e-01 1.429830067180217447e-06 9.505411684513092041e-01 1.802818536758422852e+00 1.860800981521606445e+00 1.647365689277648926e+00 6.333631277084350586e-01
3.682402001668056641e+02 6.654330025020851469e-01 1.506750737486082393e-06 9.457589089870452881e-01 1.805436849594116211e+00 1.864716768264770508e+00 1.635755896568298340e+00 6.294210255146026611e-01
3.690075062552126610e+02 6.939237447873182196e-01 1.587429148743419749e-06 9.410686790943145752e-01 1.808233261108398438e+00 1.868751645088195801e+00 1.624039888381958008e+00 6.255350112915039062e-01
3.697748123436197147e+02 7.503951042535450533e-01 1.672029388216311807e-06 9.364688992500305176e-01 1.811002492904663086e+00 1.872905969619750977e+00 1.612231254577636719e+00 6.217038631439208984e-01
3.705421184320267116e+02 6.835172310258544881e-01 1.760721801868632633e-06 9.319584667682647705e-01 1.813739061355590820e+00 1.877168536186218262e+00 1.600342392921447754e+00 6.179259866476058960e-01
3.713094245204337085e+02 7.101693744787317408e-01 1.853683195320074966e-06 9.275362193584442139e-01 1.816436648368835449e+00 1.881543397903442383e+00 1.588385939598083496e+00 6.142003983259201050e-01
3.720767306088407054e+02 6.695430525437898739e-01 1.951097039868819270e-06 9.237116575241088867e-01 1.818829536437988281e+00 1.885830402374267578e+00 1.576971769332885742e+00 6.110974699258804321e-01
3.728440366972477023e+02 6.262433027522954498e-01 2.053153683664820389e-06 9.211432635784149170e-01 1.820573925971984863e+00 1.889754533767700195e+00 1.566542863845825195e+00 6.092913150787353516e-01
3.736113427856547560e+02 5.575348790658882780e-01 2.160050568117504346e-06 9.186300933361053467e-01 1.822252392768859863e+00 1.893769979476928711e+00 1.556133329868316650e+00 6.075218468904495239e-01
3.743786488740617528e+02 5.532723603002503987e-01 2.271992449622314307e-06 9.161713421344757080e-01 1.823853254318237305e+00 1.897871851921081543e+00 1.545750558376312256e+00 6.057882905006408691e-01
3.751459549624687497e+02 6.074918265220990987e-01 2.389191626690406223e-06 9.137658178806304932e-01 1.825346469879150391e+00 1.902133584022521973e+00 1.535401403903961182e+00 6.040898412466049194e-01
3.759132610508756898e+02 6.707787823185965559e-01 2.511868172565713604e-06 9.114300310611724854e-01 1.826748371124267578e+00 1.906528353691101074e+00 1.525092661380767822e+00 6.024259626865386963e-01
3.766805671392827435e+02 6.813608423686422499e-01 2.640250173414158811e-06 9.091893732547760010e-01 1.828051447868347168e+00 1.910990476608276367e+00 1.514830052852630615e+00 6.007955670356750488e-01
3.774478732276897404e+02 7.859699332777283498e-01 2.774573972169356725e-06 9.069969654083251953e-01 1.829248070716857910e+00 1.915511250495910645e+00 1.504619777202606201e+00 5.991981327533721924e-01
3.782151793160967372e+02 8.465810925771481976e-01 2.915084418119447594e-06 9.048516750335693359e-01 1.830330133438110352e+00 1.920124530792236328e+00 1.494467139244079590e+00 5.976329445838928223e-01
3.789824854045037341e+02 7.470527856547217738e-01 3.062035122319434973e-06 9.027527570724487305e-01 1.831290602684020996e+00 1.924810171127319336e+00 1.484377384185791016e+00 5.960994660854339600e-01
3.797497914929107310e+02 6.837858465387793849e-01 3.215688718913634644e-06 9.006993472576141357e-01 1.832121729850769043e+00 1.929524779319763184e+00 1.474355220794677734e+00 5.945967733860015869e-01
3.805170975813177847e+02 7.511972727272733241e-01 3.376317132452346583e-06 8.986907899379730225e-01 1.832808613777160645e+00 1.934257626533508301e+00 1.464404940605163574e+00 5.932422876358032227e-01
3.812844036697247816e+02 7.209077981651406120e-01 3.544201851287122917e-06 8.967259228229522705e-01 1.833306789398193359e+00 1.939029932022094727e+00 1.454531252384185791e+00 5.919825583696365356e-01
3.820517097581317785e+02 5.785933110925792766e-01 3.719634207128541938e-06 8.948042988777160645e-01 1.833656668663024902e+00 1.943822741508483887e+00 1.444737315177917480e+00 5.907522290945053101e-01
3.828190158465387753e+02 4.740403919933330323e-01 3.902915660850216935e-06 8.929249942302703857e-01 1.833852410316467285e+00 1.948597669601440430e+00 1.435027241706848145e+00 5.895504951477050781e-01
3.835863219349458291e+02 4.524352293577988959e-01 4.094358094622905440e-06 8.910872042179107666e-01 1.833888769149780273e+00 1.953343033790588379e+00 1.425403773784637451e+00 5.883768498897552490e-01
3.843536280233528259e+02 5.831709758131720100e-01 4.294284110461332124e-06 8.892905116081237793e-01 1.833760023117065430e+00 1.958018779754638672e+00 1.415870130062103271e+00 5.870555639266967773e-01
3.851209341117598228e+02 6.663133027522945007e-01 4.503027335267559573e-06 8.875338733196258545e-01 1.833462238311767578e+00 1.962616324424743652e+00 1.406428813934326172e+00 5.856435447931289673e-01
3.858882402001668197e+02 6.260582485404524444e-01 4.720932732452754065e-06 8.858167827129364014e-01 1.832991957664489746e+00 1.967148184776306152e+00 1.397082269191741943e+00 5.842535048723220825e-01
3.866555462885737597e+02 6.474950041701412751e-01 4.948356920219746954e-06 8.841387033462524414e-01 1.832343459129333496e+00 1.971602559089660645e+00 1.387832462787628174e+00 5.828844457864761353e-01
3.874228523769808135e+02 6.434950041701422707e-01 5.185668496588294270e-06 8.824985623359680176e-01 1.831500768661499023e+00 1.975978374481201172e+00 1.378681719303131104e+00 5.815359205007553101e-01
3.881901584653878103e+02 6.341237864887409037e-01 5.433248371244158250e-06 8.806370198726654053e-01 1.830482006072998047e+00 1.980263233184814453e+00 1.369631230831146240e+00 5.802069455385208130e-01
3.889574645537948072e+02 6.808302168473716609e-01 5.691490104292875352e-06 8.788374960422515869e-01 1.829266667366027832e+00 1.984304904937744141e+00 1.360870122909545898e+00 5.790007859468460083e-01
3.897247706422018609e+02 7.764633944954129063e-01 5.960800251998180812e-06 8.778125345706939697e-01 1.827491044998168945e+00 1.987348556518554688e+00 1.353393793106079102e+00 5.787928104400634766e-01
