# wavelength[nm] Solar Irradiance[W/m^2/nm] BB intensity@1273.15K[W/m^2/nm] Au (3e-08 m core + 1.5e-08 m shell) SiC (8e-08 m core + 2e-08 m shell) B4C (8e-08 m core + 3e-08 m shell) TiN (5e-08 m core + 1.25e-08 m shell) ZrN (3.5e-08 m core + 1e-08 m shell) CeO2 (5e-08 m core + 1e-08 m shell) Au (1.5e-08 m core + 1.5e-08 m shell)
2.961134278565471618e+02 5.322172477064301461e-05 1.335512693736352971e-09 1.853518605232238770e+00 1.414225101470947266e+00 1.436887264251708984e+00 1.603653669357299805e+00 1.618627071380615234e+00 1.650692224502563477e+00 1.770837604999542236e+00
2.968807339449541587e+02 9.072816513761404879e-05 1.455176164103410571e-09 1.853443503379821777e+00 1.408722996711730957e+00 1.429749608039855957e+00 1.598726391792297363e+00 1.618086934089660645e+00 1.646000862121582031e+00 1.763636767864227295e+00
2.976480400333611556e+02 2.168131109257713345e-04 1.584807481116543459e-09 1.852825880050659180e+00 1.403039932250976562e+00 1.422423481941223145e+00 1.593600392341613770e+00 1.617404639720916748e+00 1.640945076942443848e+00 1.756424725055694580e+00
2.984153461217681524e+02 3.463753794828979080e-04 1.725172283135110653e-09 1.851682543754577637e+00 1.397191643714904785e+00 1.414931654930114746e+00 1.588290333747863770e+00 1.616570234298706055e+00 1.635558605194091797e+00 1.749202966690063477e+00
2.991826522101752062e+02 6.267502502085235249e-04 1.877089864792741519e-09 1.850029468536376953e+00 1.391193270683288574e+00 1.407287359237670898e+00 1.582810759544372559e+00 1.615592479705810547e+00 1.629872679710388184e+00 1.741972148418426514e+00
2.999499582985821462e+02 1.004504670558794503e-03 2.041436558653147628e-09 1.847882866859436035e+00 1.385058641433715820e+00 1.399507641792297363e+00 1.577174544334411621e+00 1.614479541778564453e+00 1.623916268348693848e+00 1.734733670949935913e+00
3.007172643869891431e+02 1.542652210175135367e-03 2.219149304582192147e-09 1.845259308815002441e+00 1.378809452056884766e+00 1.391608834266662598e+00 1.571394681930541992e+00 1.613239169120788574e+00 1.617716908454895020e+00 1.727489054203033447e+00
3.014845704753961400e+02 2.667903919933283310e-03 2.411229415715580026e-09 1.841915726661682129e+00 1.374902963638305664e+00 1.386000394821166992e+00 1.567862868309020996e+00 1.611039161682128906e+00 1.613121271133422852e+00 1.720239102840423584e+00
3.022518765638031937e+02 3.607565888240241853e-03 2.618746550239776101e-09 1.838163733482360840e+00 1.372305750846862793e+00 1.381640911102294922e+00 1.565650939941406250e+00 1.608355522155761719e+00 1.609473228454589844e+00 1.712984800338745117e+00
3.030191826522101906e+02 7.166818598832453389e-03 2.842842898548377612e-09 1.834305047988891602e+00 1.369658350944519043e+00 1.377229690551757812e+00 1.563451528549194336e+00 1.605722427368164062e+00 1.605855822563171387e+00 1.705637902021408081e+00
3.037864887406171874e+02 9.260602752293563972e-03 3.084737595692359249e-09 1.830339550971984863e+00 1.366959452629089355e+00 1.372772932052612305e+00 1.561259627342224121e+00 1.603136181831359863e+00 1.602268934249877930e+00 1.698267877101898193e+00
3.045537948290241843e+02 1.243822935779808486e-02 3.345731369404578735e-09 1.826267957687377930e+00 1.364207386970520020e+00 1.368280649185180664e+00 1.559071063995361328e+00 1.600593566894531250e+00 1.598711967468261719e+00 1.690896838903427124e+00
3.053211009174311812e+02 1.791180733944933851e-02 3.627211434353444833e-09 1.822075843811035156e+00 1.361395955085754395e+00 1.363742470741271973e+00 1.556876420974731445e+00 1.598086833953857422e+00 1.595171093940734863e+00 1.683526247739791870e+00
3.060884070058382349e+02 1.902451626355305958e-02 3.930656643661634586e-09 1.814921021461486816e+00 1.361208915710449219e+00 1.360519647598266602e+00 1.557758569717407227e+00 1.594060063362121582e+00 1.592175006866455078e+00 1.676156818866729736e+00
3.068557130942452318e+02 2.590372393661375533e-02 4.257642909116465361e-09 1.808277606964111328e+00 1.361187458038330078e+00 1.357374548912048340e+00 1.559108972549438477e+00 1.590481221675872803e+00 1.589750766754150391e+00 1.668789386749267578e+00
3.076230191826522287e+02 3.617677648040028976e-02 4.609848901900041539e-09 1.802019238471984863e+00 1.360855698585510254e+00 1.353825926780700684e+00 1.560433149337768555e+00 1.588280141353607178e+00 1.587442755699157715e+00 1.661425113677978516e+00
3.083903252710592255e+02 4.064187739783124004e-02 4.989062046075272806e-09 1.796143889427185059e+00 1.360166072845458984e+00 1.349861502647399902e+00 1.561688423156738281e+00 1.587411582469940186e+00 1.585229039192199707e+00 1.654065042734146118e+00
3.091576313594662793e+02 4.140790825688080157e-02 5.397184817483447882e-09 1.793209552764892578e+00 1.361431956291198730e+00 1.349194526672363281e+00 1.564505338668823242e+00 1.586421310901641846e+00 1.586269974708557129e+00 1.646709918975830078e+00
3.099249374478732761e+02 4.979309507923306011e-02 5.836241361136470019e-09 1.791513562202453613e+00 1.363895177841186523e+00 1.350318193435668945e+00 1.568347096443176270e+00 1.585147738456726074e+00 1.588993906974792480e+00 1.639360815286636353e+00
3.106922435362802162e+02 7.222315429524543695e-02 6.308384440624946135e-09 1.789584517478942871e+00 1.366292238235473633e+00 1.351378560066223145e+00 1.572319865226745605e+00 1.583812415599822998e+00 1.591730594635009766e+00 1.631448596715927124e+00
3.114595496246872131e+02 8.398631693077562854e-02 6.815902733507957553e-09 1.787601232528686523e+00 1.368621468544006348e+00 1.352374911308288574e+00 1.576311588287353516e+00 1.582417964935302734e+00 1.594481229782104492e+00 1.623489558696746826e+00
3.122268557130942099e+02 9.592041367806453112e-02 7.361228487108198001e-09 1.785591244697570801e+00 1.370880246162414551e+00 1.353305935859680176e+00 1.580307364463806152e+00 1.580966591835021973e+00 1.597245454788208008e+00 1.615546226501464844e+00
3.129941618015012637e+02 1.072325487906591601e-01 7.946945549599629665e-09 1.783561468124389648e+00 1.373077392578125000e+00 1.354169487953186035e+00 1.584305286407470703e+00 1.579547345638275146e+00 1.600023627281188965e+00 1.607619941234588623e+00
3.137614678899082605e+02 1.139079816513761667e-01 8.575797791749141624e-09 1.781518459320068359e+00 1.375218033790588379e+00 1.354965806007385254e+00 1.588303685188293457e+00 1.578137516975402832e+00 1.602815747261047363e+00 1.599710822105407715e+00
3.145287739783152574e+02 1.309251459549623242e-01 9.250697935157850378e-09 1.779373168945312500e+00 1.377141237258911133e+00 1.355460882186889648e+00 1.592222332954406738e+00 1.576753854751586914e+00 1.605462193489074707e+00 1.591820150613784790e+00
3.152960800667222543e+02 1.256680984153472902e-01 9.974736803338541114e-09 1.778521180152893066e+00 1.383835077285766602e+00 1.360114216804504395e+00 1.601643443107604980e+00 1.573820710182189941e+00 1.612622976303100586e+00 1.583948403596878052e+00
3.160633861551293080e+02 1.268876396997503375e-01 1.075119301246973625e-08 1.777814507484436035e+00 1.391137123107910156e+00 1.365190744400024414e+00 1.611882448196411133e+00 1.570317029953002930e+00 1.620445489883422852e+00 1.576096206903457642e+00
3.168306922435363049e+02 1.643945788156791765e-01 1.158354311917380470e-08 1.777065753936767578e+00 1.398304700851440430e+00 1.369968533515930176e+00 1.622143864631652832e+00 1.566477119922637939e+00 1.628240346908569336e+00 1.568264514207839966e+00
3.175979983319433018e+02 1.811740617180986890e-01 1.247547224319093874e-08 1.776273488998413086e+00 1.405117869377136230e+00 1.374237895011901855e+00 1.632193922996520996e+00 1.562414348125457764e+00 1.635818243026733398e+00 1.560453623533248901e+00
3.183653044203502986e+02 1.832241701417846591e-01 1.343088518334325203e-08 1.774989783763885498e+00 1.411788940429687500e+00 1.379565119743347168e+00 1.641080021858215332e+00 1.556895852088928223e+00 1.643272042274475098e+00 1.552984029054641724e+00
3.191326105087572955e+02 2.023634028356972869e-01 1.445391804572617890e-08 1.773308217525482178e+00 1.418657541275024414e+00 1.385175347328186035e+00 1.650066018104553223e+00 1.550387740135192871e+00 1.650861740112304688e+00 1.545738399028778076e+00
3.198999165971643492e+02 2.033924353628026316e-01 1.554895040360670918e-08 1.771270692348480225e+00 1.425522327423095703e+00 1.390717506408691406e+00 1.659056663513183594e+00 1.543348193168640137e+00 1.658399581909179688e+00 1.538509041070938110e+00
3.206672226855713461e+02 2.469188824020014106e-01 1.672061800906182512e-08 1.768867492675781250e+00 1.432380318641662598e+00 1.396200418472290039e+00 1.668053865432739258e+00 1.535760402679443359e+00 1.665878534317016602e+00 1.531296253204345703e+00
3.214345287739783430e+02 2.399764303586325587e-01 1.797382607695795280e-08 1.766088962554931641e+00 1.439234495162963867e+00 1.401624202728271484e+00 1.677059888839721680e+00 1.527606725692749023e+00 1.673289775848388672e+00 1.524100571870803833e+00
3.222018348623853399e+02 2.200358715596327508e-01 1.931376316243696478e-08 1.762923002243041992e+00 1.446088910102844238e+00 1.406986951828002930e+00 1.686076641082763672e+00 1.518869102001190186e+00 1.680621266365051270e+00 1.516922652721405029e+00
3.229691409507923368e+02 2.125580984153460640e-01 2.074591565365966510e-08 1.759356677532196045e+00 1.452947258949279785e+00 1.412372946739196777e+00 1.695106387138366699e+00 1.509527742862701416e+00 1.687857866287231445e+00 1.509762853384017944e+00
3.237364470391993336e+02 2.612646455379479815e-01 2.227608290213948483e-08 1.754211008548736572e+00 1.464276909828186035e+00 1.421688795089721680e+00 1.708535552024841309e+00 1.494817256927490234e+00 1.698313593864440918e+00 1.502621740102767944e+00
3.245037531276063305e+02 2.831779482902420653e-01 2.391039301360160534e-08 1.746143221855163574e+00 1.479691863059997559e+00 1.434669494628906250e+00 1.725621938705444336e+00 1.473682582378387451e+00 1.711007952690124512e+00 1.495499521493911743e+00
3.252710592160133274e+02 3.035630191826512170e-01 2.565531932289672462e-08 1.735660970211029053e+00 1.495386004447937012e+00 1.447726249694824219e+00 1.742652654647827148e+00 1.449760854244232178e+00 1.722655892372131348e+00 1.488397181034088135e+00
3.260383653044203811e+02 3.831965304420350549e-01 2.751769757711748586e-08 1.722494721412658691e+00 1.511413693428039551e+00 1.460839867591857910e+00 1.759634852409362793e+00 1.422864973545074463e+00 1.732885837554931641e+00 1.481314569711685181e+00
3.268056713928273780e+02 4.016201000834026535e-01 2.950474385167755577e-08 1.705998301506042480e+00 1.527818918228149414e+00 1.474065184593200684e+00 1.776577711105346680e+00 1.392807483673095703e+00 1.741189360618591309e+00 1.475581645965576172e+00
3.275729774812343749e+02 3.797619683069243801e-01 3.162407322474313866e-08 1.685895264148712158e+00 1.544656991958618164e+00 1.487435936927795410e+00 1.793489456176757812e+00 1.359401822090148926e+00 1.746878266334533691e+00 1.470542788505554199e+00
3.283402835696413717e+02 3.650980150125097135e-01 3.388371923603401642e-08 1.665168821811676025e+00 1.559098124504089355e+00 1.499004364013671875e+00 1.807757139205932617e+00 1.327784717082977295e+00 1.749405622482299805e+00 1.465507745742797852e+00
3.291075896580484255e+02 4.323407756463752416e-01 3.629215415665320590e-08 1.649352848529815674e+00 1.567190527915954590e+00 1.506690144538879395e+00 1.815724968910217285e+00 1.306362926959991455e+00 1.751133680343627930e+00 1.460476785898208618e+00
3.298748957464554223e+02 4.707369557964971030e-01 3.885831009724671695e-08 1.632523000240325928e+00 1.575354695320129395e+00 1.514492750167846680e+00 1.823629975318908691e+00 1.284243941307067871e+00 1.752163410186767578e+00 1.455450266599655151e+00
3.306422018348624192e+02 4.207818348623852400e-01 4.159160098245215211e-08 1.614666283130645752e+00 1.583594560623168945e+00 1.522423505783081055e+00 1.831465959548950195e+00 1.261525690555572510e+00 1.752439975738525391e+00 1.450428009033203125e+00
3.314095079232694161e+02 4.152656046705580084e-01 4.450194542024057641e-08 1.595773577690124512e+00 1.591928958892822266e+00 1.530491232872009277e+00 1.839224100112915039e+00 1.238120019435882568e+00 1.751904726028442383e+00 1.445410847663879395e+00
3.321768140116764130e+02 4.372767389491241108e-01 4.759979049543453588e-08 1.575838208198547363e+00 1.600381731986999512e+00 1.538695216178894043e+00 1.846894383430480957e+00 1.214789569377899170e+00 1.750496387481689453e+00 1.440398573875427246e+00
3.329441201000834099e+02 4.305296580483736757e-01 5.089613651733828808e-08 1.553310692310333252e+00 1.609598517417907715e+00 1.548350214958190918e+00 1.854523301124572754e+00 1.189311087131500244e+00 1.748508453369140625e+00 1.435391634702682495e+00
3.337114261884904067e+02 4.105086488740618544e-01 5.440256275210116077e-08 1.528461039066314697e+00 1.619392871856689453e+00 1.559325218200683594e+00 1.861904859542846680e+00 1.162120580673217773e+00 1.746064901351928711e+00 1.430390059947967529e+00
3.344787322768974036e+02 4.438088323602984442e-01 5.813125417110833930e-08 1.502505838871002197e+00 1.629262924194335938e+00 1.570600748062133789e+00 1.868986606597900391e+00 1.134414911270141602e+00 1.742819070816040039e+00 1.425394415855407715e+00
3.352460383653044005e+02 4.585901751459554032e-01 6.209502924737711092e-08 1.475463390350341797e+00 1.639210939407348633e+00 1.582200765609741211e+00 1.875724196434020996e+00 1.106244921684265137e+00 1.738756895065307617e+00 1.420920133590698242e+00
3.360133444537114542e+02 4.143079316096753284e-01 6.630736883262508650e-08 1.447277903556823730e+00 1.649238109588623047e+00 1.594148874282836914e+00 1.882066130638122559e+00 1.077661752700805664e+00 1.733855009078979492e+00 1.418650984764099121e+00
3.367806505421184511e+02 3.774587489574645072e-01 7.078244614836263294e-08 1.418138027191162109e+00 1.659345507621765137e+00 1.606469988822937012e+00 1.887953281402587891e+00 1.048716306686401367e+00 1.728073120117187500e+00 1.416397273540496826e+00
3.375479566305254480e+02 4.037326855713099794e-01 7.553515792506864495e-08 1.392130494117736816e+00 1.667784929275512695e+00 1.617625832557678223e+00 1.892277956008911133e+00 1.023718714714050293e+00 1.724396944046020508e+00 1.414158940315246582e+00
3.383152627189324448e+02 4.474519182652198501e-01 8.058115672419426601e-08 1.374570548534393311e+00 1.672443985939025879e+00 1.625571489334106445e+00 1.893965125083923340e+00 1.007959783077239990e+00 1.727111101150512695e+00 1.411935895681381226e+00
3.390825688073394417e+02 4.653516513761462581e-01 8.593688447844483965e-08 1.357052862644195557e+00 1.677079439163208008e+00 1.633608818054199219e+00 1.895313262939453125e+00 9.923569560050964355e-01 1.730067014694213867e+00 1.409728199243545532e+00
3.398498748957464954e+02 4.935911592994159380e-01 9.161960728649306512e-08 1.339593946933746338e+00 1.681691408157348633e+00 1.641728758811950684e+00 1.896299481391906738e+00 9.769144952297210693e-01 1.733223676681518555e+00 1.407535821199417114e+00
3.406171809841534923e+02 4.938385070892405970e-01 9.764745149898935484e-08 1.322209596633911133e+00 1.686280369758605957e+00 1.649925470352172852e+00 1.896900296211242676e+00 9.616362750530242920e-01 1.736525774002075195e+00 1.405358403921127319e+00
3.413844870725604892e+02 4.698212927439533448e-01 1.040394411334278800e-07 1.304914236068725586e+00 1.690847039222717285e+00 1.658199787139892578e+00 1.897092700004577637e+00 9.465248882770538330e-01 1.739897966384887695e+00 1.403196364641189575e+00
3.421517931609674861e+02 4.949047372810667089e-01 1.108155366561483175e-07 1.287721574306488037e+00 1.695391297340393066e+00 1.666538238525390625e+00 1.896852850914001465e+00 9.315830469131469727e-01 1.743246555328369141e+00 1.401049613952636719e+00
3.429190992493744830e+02 5.137217931609673327e-01 1.179966751704586507e-07 1.270644426345825195e+00 1.699914097785949707e+00 1.674928665161132812e+00 1.896157264709472656e+00 9.168124198913574219e-01 1.746452569961547852e+00 1.398917973041534424e+00
3.436864053377814798e+02 4.608656296914095396e-01 1.256048120505723917e-07 1.253694117069244385e+00 1.704397797584533691e+00 1.683359384536743164e+00 1.894982933998107910e+00 9.022142887115478516e-01 1.749370813369750977e+00 1.396801352500915527e+00
3.444537114261884767e+02 4.044919849874906714e-01 1.336629640617673620e-07 1.236943900585174561e+00 1.708809733390808105e+00 1.691823482513427734e+00 1.893306612968444824e+00 8.877897858619689941e-01 1.751821756362915039e+00 1.394731521606445312e+00
3.452210175145954736e+02 4.723913427856528680e-01 1.421952540078891907e-07 1.221186935901641846e+00 1.713197588920593262e+00 1.700302958488464355e+00 1.891105890274047852e+00 8.735388815402984619e-01 1.753591775894165039e+00 1.393099248409271240e+00
3.459883236030024705e+02 4.780494912427026843e-01 1.512269569480086522e-07 1.205620050430297852e+00 1.717562198638916016e+00 1.708778738975524902e+00 1.888358712196350098e+00 8.594877421855926514e-01 1.754424810409545898e+00 1.391481190919876099e+00
3.467556296914095242e+02 4.903891075896579244e-01 1.607845480247871172e-07 1.190250992774963379e+00 1.721903443336486816e+00 1.717233538627624512e+00 1.885044217109680176e+00 8.456194102764129639e-01 1.754021644592285156e+00 1.389877170324325562e+00
3.475229357798165211e+02 4.766652293577981481e-01 1.708957519477796222e-07 1.175087094306945801e+00 1.726221799850463867e+00 1.725663900375366211e+00 1.881142377853393555e+00 8.319232463836669922e-01 1.752030134201049805e+00 1.388286858797073364e+00
3.482902418682235179e+02 4.798989908256874326e-01 1.815895941756226298e-07 1.160134792327880859e+00 1.730517148971557617e+00 1.734040141105651855e+00 1.876634120941162109e+00 8.183982670307159424e-01 1.748046636581420898e+00 1.386711001396179199e+00
3.490575479566305717e+02 4.670683402835703046e-01 1.928964538417622693e-07 1.145399421453475952e+00 1.734789967536926270e+00 1.742335319519042969e+00 1.871501684188842773e+00 8.050429224967956543e-01 1.741611003875732422e+00 1.385148763656616211e+00
3.498248540450375685e+02 5.104899249374482695e-01 2.048481184690630369e-07 1.130885928869247437e+00 1.739012122154235840e+00 1.750528454780578613e+00 1.865729212760925293e+00 7.918556928634643555e-01 1.732204437255859375e+00 1.383600592613220215e+00
3.505921601334445654e+02 5.645180150125105323e-01 2.174778405193494758e-07 1.116598308086395264e+00 1.743129611015319824e+00 1.758609414100646973e+00 1.859302043914794922e+00 7.788347303867340088e-01 1.719253778457641602e+00 1.382066115736961365e+00
3.513594662218515623e+02 5.362629524603849118e-01 2.308203958246134957e-07 1.102540105581283569e+00 1.747229337692260742e+00 1.766552567481994629e+00 1.852207779884338379e+00 7.659777700901031494e-01 1.702132701873779297e+00 1.380545482039451599e+00
3.521267723102585592e+02 5.107372226855730890e-01 2.449121439473011396e-07 1.088714361190795898e+00 1.751311302185058594e+00 1.774336934089660645e+00 1.844435930252075195e+00 7.532823681831359863e-01 1.680175781250000000e+00 1.379038840532302856e+00
3.528940783986655561e+02 5.138794662218502118e-01 2.597910905178258720e-07 1.075123220682144165e+00 1.755376577377319336e+00 1.781947493553161621e+00 1.835977673530578613e+00 7.407461404800415039e-01 1.652688741683959961e+00 1.377545580267906189e+00
3.536613844870725529e+02 5.828345454545448279e-01 2.754969515980380331e-07 1.061768412590026855e+00 1.759424686431884766e+00 1.789368391036987305e+00 1.826827287673950195e+00 7.283661663532257080e-01 1.618974208831787109e+00 1.376065999269485474e+00
3.544286905754795498e+02 6.106215679733111301e-01 2.920712201201502729e-07 1.048907458782196045e+00 1.763455867767333984e+00 1.796595931053161621e+00 1.816847324371337891e+00 7.161397337913513184e-01 1.578357219696044922e+00 1.374350324273109436e+00
3.551959966638865467e+02 6.031211009174328730e-01 3.095572344512339847e-07 1.039664328098297119e+00 1.766359329223632812e+00 1.801836848258972168e+00 1.807923436164855957e+00 7.069118916988372803e-01 1.544532537460327148e+00 1.372053325176239014e+00
3.559633027522936004e+02 5.565422935779797964e-01 3.280002491340655448e-07 1.033269256353378296e+00 1.768213748931884766e+00 1.805611610412597656e+00 1.799781680107116699e+00 7.008984982967376709e-01 1.517609357833862305e+00 1.369760215282440186e+00
3.567306088407005973e+02 4.905062635529593429e-01 3.474475078557397185e-07 1.026996135711669922e+00 1.770207285881042480e+00 1.809342384338378906e+00 1.791334152221679688e+00 6.958699822425842285e-01 1.488228321075439453e+00 1.367470666766166687e+00
3.574979149291075942e+02 4.621273978315262321e-01 3.679483186961762164e-07 1.020842641592025757e+00 1.772221446037292480e+00 1.813041210174560547e+00 1.782591462135314941e+00 6.909219324588775635e-01 1.456444263458251953e+00 1.365184932947158813e+00
3.582652210175145910e+02 4.137223853211022817e-01 3.895541317091726118e-07 1.014807283878326416e+00 1.774254679679870605e+00 1.816720962524414062e+00 1.773563265800476074e+00 6.860522627830505371e-01 1.422337532043457031e+00 1.362902775406837463e+00
3.590325271059215879e+02 4.757726021684670070e-01 4.123186188893931626e-07 1.008888393640518188e+00 1.776306390762329102e+00 1.820390343666076660e+00 1.764261007308959961e+00 6.812592148780822754e-01 1.386017560958862305e+00 1.360624462366104126e+00
3.597998331943285848e+02 5.850870975813141639e-01 4.362977565792287855e-07 1.003084242343902588e+00 1.778375506401062012e+00 1.824011802673339844e+00 1.754696011543273926e+00 6.765408217906951904e-01 1.347619771957397461e+00 1.358349680900573730e+00
3.605671392827356385e+02 5.592580650542129383e-01 4.615499103700914502e-07 9.973928630352020264e-01 1.780460596084594727e+00 1.827614903450012207e+00 1.744879961013793945e+00 6.718953847885131836e-01 1.307298421859741211e+00 1.356078416109085083e+00
3.613344453711426354e+02 5.130962468723937464e-01 4.881359225533151731e-07 9.918132126331329346e-01 1.782559990882873535e+00 1.831232547760009766e+00 1.734825372695922852e+00 6.673210263252258301e-01 1.265233516693115234e+00 1.353811129927635193e+00
3.621017514595496323e+02 5.445582985821475486e-01 5.161192021764137843e-07 9.863429963588714600e-01 1.784758806228637695e+00 1.834874153137207031e+00 1.724545001983642578e+00 6.628161072731018066e-01 1.221617937088012695e+00 1.351547315716743469e+00
3.628690575479566860e+02 5.975077147623025775e-01 5.455658177610099761e-07 9.809806048870086670e-01 1.787317514419555664e+00 1.838487267494201660e+00 1.714051485061645508e+00 6.583787500858306885e-01 1.176657915115356445e+00 1.349286884069442749e+00
3.636363636363636829e+02 5.911018181818173955e-01 5.765445927393129957e-07 9.757247865200042725e-01 1.789888978004455566e+00 1.842105031013488770e+00 1.703358411788940430e+00 6.540076136589050293e-01 1.130571126937866211e+00 1.347030088305473328e+00
3.644036697247706797e+02 6.016781651376147400e-01 6.091272036666296673e-07 9.705739319324493408e-01 1.792469263076782227e+00 1.845769405364990234e+00 1.692478895187377930e+00 6.497200727462768555e-01 1.083580493927001953e+00 1.344776868820190430e+00
3.651709758131776198e+02 6.450269474562116967e-01 6.433882812678053521e-07 9.654541313648223877e-01 1.795056104660034180e+00 1.849489092826843262e+00 1.681426286697387695e+00 6.455396413803100586e-01 1.035907745361328125e+00 1.342275708913803101e+00
3.659382819015846167e+02 7.292666889074190806e-01 6.794055143761748490e-07 9.603872597217559814e-01 1.797645568847656250e+00 1.853212356567382812e+00 1.670214414596557617e+00 6.414210200309753418e-01 9.877746105194091797e-01 1.339621573686599731e+00
